country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi
kenya,2014,2014,-0.1330300000000001,34.47001,KEN.17,KEN.17.7,28,1,22.590619928571424
kenya,2014,2014,-0.11811,34.523153999999984,KEN.17,KEN.17.7,27,1,23.8283407037037
kenya,2014,2014,-0.138341,34.986444,KEN.17,KEN.17.6,25,1,17.61224544
kenya,2014,2014,-0.1185,35.01699499999999,KEN.17,KEN.17.4,22,1,15.55845004545455
kenya,2014,2014,-0.1323989999999999,34.926823000000006,KEN.17,KEN.17.4,23,1,16.71900230434783
kenya,2014,2014,-0.0919829999999999,35.14551300000002,KEN.17,KEN.17.4,26,0,54.837329576923096
kenya,2014,2014,-0.172847,35.28418299999999,KEN.17,KEN.17.4,28,0,23.154485678571422
kenya,2014,2014,-0.0912539999999999,35.17404299999999,KEN.17,KEN.17.4,25,1,28.9033456
kenya,2014,2014,-0.202136,34.948122000000005,KEN.17,KEN.17.6,28,0,16.772897535714286
kenya,2014,2014,-0.2239240000000001,34.973355999999995,KEN.17,KEN.17.6,25,0,22.981590760000003
kenya,2014,2014,-0.3099049999999999,34.79875900000001,KEN.17,KEN.17.5,23,1,31.61049378260869
kenya,2014,2014,-0.360366,34.93096100000002,KEN.17,KEN.17.5,22,1,24.71429918181818
kenya,2014,2014,-0.330903,34.796293,KEN.17,KEN.17.5,25,1,21.082420800000005
kenya,2014,2014,-0.2366089999999999,34.86435099999998,KEN.17,KEN.17.6,24,1,23.447299333333333
kenya,2014,2014,-0.2434089999999998,34.920397999999985,KEN.17,KEN.17.5,24,1,15.780194291666666
kenya,2014,2014,-0.2834669999999999,34.97692600000002,KEN.17,KEN.17.5,25,0,33.929099519999994
kenya,2014,2014,-1.0660890000000007,34.46377700000002,KEN.27,KEN.27.7,28,0,22.921633000000003
kenya,2014,2014,-1.0939009999999998,34.51866399999998,KEN.27,KEN.27.6,25,1,14.931082359999998
kenya,2014,2014,-1.0946780000000007,34.46460100000001,KEN.27,KEN.27.7,26,0,27.4080088076923
kenya,2014,2014,-1.067843,34.46429799999999,KEN.27,KEN.27.7,23,0,31.42102256521739
kenya,2014,2014,-1.0559660000000006,34.44667800000001,KEN.27,KEN.27.7,26,0,20.64574984615385
kenya,2014,2014,-1.0575410000000005,34.26778000000001,KEN.27,KEN.27.4,25,1,12.648558120000002
kenya,2014,2014,-1.1050059999999997,34.392385,KEN.27,KEN.27.7,27,1,20.48846885185185
kenya,2014,2014,-0.944094,34.29931299999999,KEN.27,KEN.27.4,28,1,19.15754896428572
kenya,2014,2014,-0.9399729999999996,34.14151000000001,KEN.27,KEN.27.4,26,1,19.703691000000006
kenya,2014,2014,-1.0529970000000004,34.254424999999976,KEN.27,KEN.27.4,27,1,12.478082666666664
kenya,2014,2014,-0.8484470000000001,34.28790400000002,KEN.27,KEN.27.4,27,1,14.203518
kenya,2014,2014,-0.8326910000000002,34.164287000000016,KEN.27,KEN.27.4,22,0,29.50052872727273
kenya,2014,2014,-0.7525049999999998,34.623826,KEN.27,KEN.27.5,25,0,24.16769588
kenya,2014,2014,-0.8856670000000004,34.60762899999998,KEN.27,KEN.27.5,30,1,17.668242433333337
kenya,2014,2014,-0.7182129999999999,34.561011,KEN.27,KEN.27.5,30,0,24.7633532
kenya,2014,2014,-0.9203520000000002,34.60677299999998,KEN.27,KEN.27.5,25,1,16.723343080000003
kenya,2014,2014,-0.714712,34.636064000000005,KEN.16,KEN.16.9,26,0,25.63720980769231
kenya,2014,2014,-0.6616709999999999,34.63047200000002,KEN.27,KEN.27.5,28,0,29.102961642857142
kenya,2014,2014,-1.0435130000000006,34.52724799999999,KEN.27,KEN.27.6,24,1,19.439313875
kenya,2014,2014,-0.9268970000000002,34.479430999999984,KEN.27,KEN.27.8,27,1,17.17421762962963
kenya,2014,2014,-0.9330369999999996,34.45778099999998,KEN.27,KEN.27.8,27,1,22.48939525925926
kenya,2014,2014,-0.979191,34.369895000000014,KEN.27,KEN.27.8,30,1,14.504676600000003
kenya,2014,2014,-0.8553659999999998,34.56498299999999,KEN.27,KEN.27.1,20,0,31.8823746
kenya,2014,2014,-0.8448980000000004,34.580564999999986,KEN.27,KEN.27.5,29,0,24.27092955172414
kenya,2014,2014,-0.910417,34.54360699999999,KEN.27,KEN.27.1,24,0,33.76267033333334
kenya,2014,2014,-0.8057000000000007,34.552448000000005,KEN.27,KEN.27.1,34,0,23.82193247058824
kenya,2014,2014,-0.907212,34.58204799999999,KEN.27,KEN.27.1,22,0,20.97659745454546
kenya,2014,2014,-1.248365,34.486299000000024,KEN.27,KEN.27.3,23,0,32.60965065217391
kenya,2014,2014,-1.2241969999999998,34.51403800000002,KEN.27,KEN.27.3,29,1,18.857777689655173
kenya,2014,2014,-1.2407040000000007,34.50132299999999,KEN.27,KEN.27.3,23,1,22.940107956521743
kenya,2014,2014,-1.2376390000000006,34.58521900000002,KEN.27,KEN.27.2,26,1,12.320354923076922
kenya,2014,2014,-1.2106129999999995,34.43678899999998,KEN.27,KEN.27.3,23,1,15.828141304347824
kenya,2014,2014,-1.1993590000000005,34.474464000000005,KEN.27,KEN.27.3,27,1,12.816690703703705
kenya,2014,2014,-1.377167,34.71848699999999,KEN.27,KEN.27.2,28,1,20.06113332142857
kenya,2014,2014,-1.301786,34.69544700000002,KEN.27,KEN.27.2,28,1,14.179311750000002
kenya,2014,2014,-0.5260479999999998,34.48092999999998,KEN.8,KEN.8.1,24,0,23.925726625
kenya,2014,2014,-0.5261519999999998,34.456955,KEN.8,KEN.8.1,27,0,34.96855914814815
kenya,2014,2014,-0.5489130000000001,34.44881199999999,KEN.8,KEN.8.1,33,0,47.15457375757577
kenya,2014,2014,-0.5300359999999996,34.45668,KEN.8,KEN.8.1,28,0,40.469796750000015
kenya,2014,2014,-0.5984060000000002,34.56801399999998,KEN.8,KEN.8.7,26,1,34.834602307692315
kenya,2014,2014,-0.5347779999999998,34.57542,KEN.8,KEN.8.7,29,1,21.30880862068966
kenya,2014,2014,-0.5134229999999996,34.58691699999998,KEN.8,KEN.8.7,24,1,19.04226708333333
kenya,2014,2014,-0.7601669999999996,34.29568500000001,KEN.8,KEN.8.6,24,1,14.096492499999998
kenya,2014,2014,-0.8202239999999997,34.29181800000001,KEN.8,KEN.8.6,29,1,16.73470575862069
kenya,2014,2014,-0.8072090000000002,34.28772800000001,KEN.8,KEN.8.6,22,1,15.800143545454546
kenya,2014,2014,-0.7088120000000001,34.35344299999998,KEN.8,KEN.8.6,26,1,20.490144384615387
kenya,2014,2014,-0.7254289999999999,34.437542,KEN.8,KEN.8.6,26,1,24.81113453846153
kenya,2014,2014,-0.601865,34.39225799999998,KEN.8,KEN.8.6,27,1,17.230869592592594
kenya,2014,2014,-0.723708,34.437811,KEN.8,KEN.8.6,25,1,15.81736344
kenya,2014,2014,-0.378583,34.16691200000002,KEN.8,KEN.8.5,23,1,22.35451004347826
kenya,2014,2014,-0.4007500000000002,34.202943,KEN.8,KEN.8.5,22,0,34.22677840909091
kenya,2014,2014,-0.5340539999999998,34.40211299999999,KEN.8,KEN.8.5,29,1,18.292071724137937
kenya,2014,2014,-0.6674930000000002,34.137927999999995,KEN.8,KEN.8.8,26,1,20.89085807692308
kenya,2014,2014,-0.5989179999999997,34.13225899999998,KEN.8,KEN.8.8,25,1,16.1858044
kenya,2014,2014,-0.7730300000000001,34.087302000000015,KEN.8,KEN.8.8,23,1,14.56044908695652
kenya,2014,2014,-0.5474800000000001,34.16554499999999,KEN.8,KEN.8.8,23,0,21.27735469565218
kenya,2014,2014,-0.5944920000000002,34.269105999999994,KEN.8,KEN.8.8,23,1,12.535896739130438
kenya,2014,2014,-0.359419,34.676243,KEN.8,KEN.8.3,23,0,18.258559434782608
kenya,2014,2014,-0.4141849999999998,34.59153300000002,KEN.8,KEN.8.3,24,0,21.014759999999995
kenya,2014,2014,-0.4283289999999998,34.676606,KEN.8,KEN.8.4,26,1,26.988346576923075
kenya,2014,2014,-0.4110699999999999,34.642098000000004,KEN.8,KEN.8.3,24,1,24.811970416666664
kenya,2014,2014,-0.373621,34.52590199999998,KEN.8,KEN.8.9,29,1,17.43859017241379
kenya,2014,2014,-0.3539260000000001,34.56306199999998,KEN.8,KEN.8.9,27,1,20.04004751851852
kenya,2014,2014,-0.5082009999999998,34.83200299999999,KEN.8,KEN.8.2,23,1,22.948758260869564
kenya,2014,2014,-0.448916,34.798679,KEN.8,KEN.8.2,26,1,20.43702853846154
kenya,2014,2014,-0.433881,34.72335399999998,KEN.8,KEN.8.4,25,1,14.37518056
kenya,2014,2014,-0.5131639999999998,34.72843699999999,KEN.8,KEN.8.4,23,0,32.39318330434783
kenya,2014,2014,-0.5278019999999998,34.75294599999998,KEN.8,KEN.8.4,28,0,23.22967482142857
kenya,2014,2014,-0.5594819999999997,34.643764000000004,KEN.8,KEN.8.4,24,1,19.696883583333328
kenya,2014,2014,-0.7580570000000004,34.87429399999999,KEN.16,KEN.16.7,25,1,21.082692920000003
kenya,2014,2014,-0.6855209999999998,34.786786,KEN.16,KEN.16.7,21,0,37.554248809523806
kenya,2014,2014,-0.7006840000000003,34.76471000000001,KEN.16,KEN.16.7,22,0,52.09089022727274
kenya,2014,2014,-0.6861530000000006,34.772637000000024,KEN.16,KEN.16.7,31,0,44.556844322580645
kenya,2014,2014,-0.7102760000000002,34.81386999999998,KEN.16,KEN.16.7,34,1,35.124062352941166
kenya,2014,2014,-0.5253820000000003,34.851854,KEN.16,KEN.16.5,25,1,19.94621832
kenya,2014,2014,-0.5838110000000003,34.769115999999975,KEN.16,KEN.16.5,26,1,20.942702
kenya,2014,2014,-0.6070899999999998,34.87760400000001,KEN.34,KEN.34.2,29,1,17.823387034482757
kenya,2014,2014,-0.6119549999999999,34.717661000000014,KEN.16,KEN.16.6,27,1,17.809455851851855
kenya,2014,2014,-0.5872010000000002,34.73042599999999,KEN.16,KEN.16.6,29,1,30.13751131034484
kenya,2014,2014,-0.6537000000000003,34.78951600000002,KEN.16,KEN.16.6,29,1,24.017676034482754
kenya,2014,2014,-0.6845540000000002,34.757314999999984,KEN.16,KEN.16.7,24,0,35.13817104166666
kenya,2014,2014,-0.6693689999999998,34.75243,KEN.16,KEN.16.6,26,0,40.40199746153846
kenya,2014,2014,-0.6866769999999996,34.72967300000002,KEN.16,KEN.16.4,31,0,20.82096693548387
kenya,2014,2014,-0.6464149999999997,34.73422100000002,KEN.16,KEN.16.4,25,0,47.16525524000001
kenya,2014,2014,-0.6720399999999994,34.69869800000001,KEN.16,KEN.16.4,32,1,37.479434875
kenya,2014,2014,-0.680802,34.653742999999984,KEN.16,KEN.16.4,30,1,21.197918466666668
kenya,2014,2014,-0.8070929999999996,34.944246000000014,KEN.16,KEN.16.8,24,0,32.771235375
kenya,2014,2014,-0.7663689999999996,34.928969000000016,KEN.16,KEN.16.8,22,0,34.25980068181818
kenya,2014,2014,-0.890549,34.91560500000001,KEN.16,KEN.16.8,31,0,25.388580451612896
kenya,2014,2014,-0.8578609999999999,34.91290700000001,KEN.16,KEN.16.8,23,0,25.96349360869565
kenya,2014,2014,-0.7839310000000002,34.711693999999994,KEN.16,KEN.16.3,26,1,21.06497765384615
kenya,2014,2014,-0.8592860000000004,34.752703,KEN.16,KEN.16.2,26,1,25.45451215384615
kenya,2014,2014,-0.8696009999999996,34.71162100000001,KEN.16,KEN.16.3,31,1,27.47985229032258
kenya,2014,2014,-0.923634,34.79184699999998,KEN.16,KEN.16.2,29,1,39.26310944827588
kenya,2014,2014,-0.9374520000000004,34.737315999999986,KEN.16,KEN.16.2,33,1,21.46542312121212
kenya,2014,2014,-0.942298,34.69965100000001,KEN.16,KEN.16.9,21,1,16.98171895238095
kenya,2014,2014,-0.8813320000000003,34.869375,KEN.16,KEN.16.1,29,1,19.83847810344828
kenya,2014,2014,-0.7475629999999996,34.756077,KEN.16,KEN.16.1,25,1,23.92318032
kenya,2014,2014,-0.881647,34.84291299999998,KEN.16,KEN.16.1,25,1,16.432564280000005
kenya,2014,2014,-0.921413,34.862754,KEN.16,KEN.16.1,25,1,21.8243972
kenya,2014,2014,-0.7992969999999997,34.63335200000002,KEN.16,KEN.16.9,27,1,15.947576333333334
kenya,2014,2014,-0.7158560000000004,34.63974,KEN.16,KEN.16.9,22,0,39.88210068181819
kenya,2014,2014,-0.7484199999999996,34.63344700000001,KEN.16,KEN.16.9,33,1,33.67530551515152
kenya,2014,2014,-0.9094200000000006,34.68098199999998,KEN.16,KEN.16.9,26,1,15.734587692307691
kenya,2014,2014,-0.8864149999999996,34.65915900000002,KEN.16,KEN.16.9,26,1,23.457428
kenya,2014,2014,-0.7330150000000001,34.90077499999998,KEN.34,KEN.34.2,25,1,26.55481952
kenya,2014,2014,-0.7753119999999997,34.953521000000016,KEN.34,KEN.34.2,24,0,23.581272291666664
kenya,2014,2014,-0.7792360000000004,34.95038899999999,KEN.16,KEN.16.8,19,0,59.602782052631575
kenya,2014,2014,-0.6828460000000001,34.95128,KEN.34,KEN.34.2,30,1,15.54888896666667
kenya,2014,2014,-0.7011179999999997,35.011594999999986,KEN.34,KEN.34.2,22,1,17.90454327272727
kenya,2014,2014,-0.6787989999999998,34.88989800000001,KEN.34,KEN.34.2,22,1,25.74983545454545
kenya,2014,2014,-0.7671549999999999,34.94057299999998,KEN.16,KEN.16.8,27,1,20.957411148148147
kenya,2014,2014,-0.5026709999999999,34.87388399999998,KEN.34,KEN.34.4,22,0,16.73628981818182
kenya,2014,2014,-0.4993350000000001,34.90768400000001,KEN.34,KEN.34.4,24,0,20.14506620833333
kenya,2014,2014,-0.5740739999999996,34.94356000000001,KEN.34,KEN.34.4,24,1,22.931120166666663
kenya,2014,2014,-0.4485449999999998,34.99488199999999,KEN.34,KEN.34.3,25,1,19.09760960000001
kenya,2014,2014,-0.4458680000000002,35.00743,KEN.34,KEN.34.3,23,1,20.478868652173908
kenya,2014,2014,-0.4478720000000001,35.00471800000002,KEN.34,KEN.34.3,23,1,26.23137156521739
kenya,2014,2014,-0.5237049999999999,34.99529800000001,KEN.34,KEN.34.3,21,1,35.37253266666668
kenya,2014,2014,-0.5039940000000004,35.006504999999976,KEN.34,KEN.34.3,30,1,18.608337833333337
kenya,2014,2014,-0.5614260000000003,34.950532999999986,KEN.34,KEN.34.1,24,1,21.718673375
kenya,2014,2014,-0.633241,35.053347000000024,KEN.34,KEN.34.1,26,1,22.573778346153844
kenya,2014,2014,-0.5509129999999998,34.987693,KEN.34,KEN.34.3,21,1,16.22701680952381
kenya,2014,2014,-0.6385389999999999,34.964385,KEN.34,KEN.34.4,22,1,27.38690259090909
kenya,2014,2014,-0.6176779999999998,34.962564000000015,KEN.34,KEN.34.4,25,0,26.521829
kenya,2014,2014,-0.5847879999999998,34.94666299999998,KEN.34,KEN.34.4,25,0,30.046805960000007
kenya,2014,2014,-0.572132,34.938426000000014,KEN.34,KEN.34.4,23,0,43.46776447826088
kenya,2014,2014,-0.5545600000000002,34.937634,KEN.34,KEN.34.4,29,0,40.06436475862069
kenya,2014,2014,-0.6150240000000001,34.903756000000016,KEN.34,KEN.34.4,27,1,27.8079425925926
kenya,2014,2014,3.113007000000001,35.57860300000001,KEN.43,KEN.43.2,23,0,21.1724925652174
kenya,2014,2014,3.124972999999999,35.602122,KEN.43,KEN.43.2,24,0,36.16744149999999
kenya,2014,2014,3.1468920000000007,35.602586999999986,KEN.43,KEN.43.2,21,0,9.198877809523813
kenya,2014,2014,3.080551999999999,35.61876199999998,KEN.43,KEN.43.2,24,0,13.315163583333335
kenya,2014,2014,3.1298419999999982,35.73478699999999,KEN.43,KEN.43.2,26,0,4.622129461538462
kenya,2014,2014,2.7587910000000004,36.04941,KEN.43,KEN.43.2,24,1,1.9561142916666665
kenya,2014,2014,3.016744000000001,34.977289000000006,KEN.43,KEN.43.1,23,1,1.552774608695652
kenya,2014,2014,2.947347999999999,34.626478000000006,KEN.43,KEN.43.1,17,1,4.688266117647058
kenya,2014,2014,3.646151000000002,35.805065000000006,KEN.43,KEN.43.2,19,1,2.6216136842105264
kenya,2014,2014,2.941647000000001,35.17872999999998,KEN.43,KEN.43.1,24,1,3.945460125
kenya,2014,2014,2.6983010000000003,35.13060700000001,KEN.43,KEN.43.1,22,1,1.529603681818181
kenya,2014,2014,3.32035,35.191932999999985,KEN.43,KEN.43.1,24,1,1.3515492499999997
kenya,2014,2014,4.240607999999999,35.72781199999998,KEN.43,KEN.43.4,23,1,18.269981521739133
kenya,2014,2014,4.2972170000000025,35.90138100000001,KEN.43,KEN.43.4,25,1,6.26706792
kenya,2014,2014,4.443671000000001,35.861537,KEN.43,KEN.43.4,17,1,1.0910412941176466
kenya,2014,2014,4.568669,35.461165000000015,KEN.43,KEN.43.4,22,1,6.179755909090909
kenya,2014,2014,3.30417,34.730510999999986,KEN.43,KEN.43.6,22,1,1.3439795454545451
kenya,2014,2014,3.655048,34.66409399999999,KEN.43,KEN.43.6,11,1,1.7473034545454544
kenya,2014,2014,3.738812,34.83924000000001,KEN.43,KEN.43.6,23,0,23.467421086956527
kenya,2014,2014,3.518868999999999,34.856792000000006,KEN.43,KEN.43.6,24,1,2.6435245833333334
kenya,2014,2014,3.71427,34.870038000000015,KEN.43,KEN.43.6,23,0,17.68458860869566
kenya,2014,2014,3.5795679999999988,35.353208,KEN.43,KEN.43.4,28,1,9.532991392857143
kenya,2014,2014,4.194907,34.349824000000005,KEN.43,KEN.43.6,22,0,5.475773590909091
kenya,2014,2014,4.21766,34.334697,KEN.43,KEN.43.6,24,0,8.088691583333334
kenya,2014,2014,1.8522910000000004,36.07745999999998,KEN.43,KEN.43.3,25,1,5.06661184
kenya,2014,2014,2.195259,36.163667,KEN.43,KEN.43.3,24,1,3.2408229583333337
kenya,2014,2014,1.5980899999999996,35.98142900000001,KEN.43,KEN.43.3,21,1,7.406029523809524
kenya,2014,2014,2.552646000000001,35.750064999999985,KEN.43,KEN.43.5,24,1,10.744034291666669
kenya,2014,2014,2.9413210000000007,35.64378,KEN.43,KEN.43.5,24,1,6.0893931666666665
kenya,2014,2014,2.167777999999999,35.391118,KEN.43,KEN.43.5,24,1,9.020408916666671
kenya,2014,2014,2.258020000000001,35.51542199999998,KEN.43,KEN.43.5,25,1,7.69881948
kenya,2014,2014,1.3428110000000004,35.07597899999999,KEN.47,KEN.47.2,23,0,10.61675491304348
kenya,2014,2014,1.2398500000000003,35.11850400000002,KEN.47,KEN.47.2,22,0,24.724832
kenya,2014,2014,1.2608689999999998,35.107209000000005,KEN.47,KEN.47.2,25,0,43.01013672000001
kenya,2014,2014,1.2676039999999993,35.12757,KEN.47,KEN.47.2,29,0,20.444534862068963
kenya,2014,2014,1.2527310000000005,35.110182,KEN.47,KEN.47.2,20,0,35.82459450000001
kenya,2014,2014,1.2896159999999997,35.10411599999998,KEN.47,KEN.47.2,25,1,10.22879296
kenya,2014,2014,1.2452390000000004,35.105652,KEN.47,KEN.47.2,19,0,41.79788142105263
kenya,2014,2014,1.195543999999999,35.077101999999975,KEN.47,KEN.47.2,31,1,22.92898274193548
kenya,2014,2014,1.1836230000000003,35.08207700000002,KEN.47,KEN.47.2,26,0,28.06125650000001
kenya,2014,2014,1.2503269999999995,35.093977,KEN.47,KEN.47.2,24,0,28.688171125
kenya,2014,2014,1.5140519999999995,35.073936,KEN.47,KEN.47.5,31,1,10.73030312903226
kenya,2014,2014,1.348723,34.993109,KEN.47,KEN.47.2,22,1,13.903839636363635
kenya,2014,2014,1.696733000000001,35.19485499999999,KEN.47,KEN.47.2,22,1,5.052050590909091
kenya,2014,2014,1.5649170000000003,35.240479000000015,KEN.47,KEN.47.2,22,1,13.745275454545451
kenya,2014,2014,1.4821219999999995,35.234057,KEN.47,KEN.47.3,26,1,9.280248076923078
kenya,2014,2014,1.3476870000000003,35.190288,KEN.47,KEN.47.3,23,1,18.15946082608696
kenya,2014,2014,2.130217000000001,35.07719999999999,KEN.47,KEN.47.1,20,1,12.097000050000002
kenya,2014,2014,1.7007830000000006,35.094559,KEN.47,KEN.47.1,23,1,7.726486782608696
kenya,2014,2014,1.5585960000000003,35.028990000000015,KEN.47,KEN.47.1,22,1,8.750153772727275
kenya,2014,2014,2.099314,35.31148000000001,KEN.47,KEN.47.1,13,1,5.725457076923077
kenya,2014,2014,1.2646459999999993,35.307473999999985,KEN.47,KEN.47.3,25,1,11.791653040000002
kenya,2014,2014,1.2564059999999992,35.320424,KEN.47,KEN.47.3,22,1,7.201382227272728
kenya,2014,2014,1.388589,35.438192999999984,KEN.47,KEN.47.3,25,1,11.52595124
kenya,2014,2014,1.3400740000000004,35.48088199999998,KEN.47,KEN.47.4,25,1,11.694467
kenya,2014,2014,1.4226570000000007,35.459330000000016,KEN.47,KEN.47.4,22,1,14.021934363636364
kenya,2014,2014,1.4577889999999991,35.382101000000006,KEN.47,KEN.47.3,23,1,7.225610695652176
kenya,2014,2014,1.3014709999999998,35.351172000000005,KEN.47,KEN.47.3,19,1,14.864744368421052
kenya,2014,2014,1.2372119999999998,35.458152000000005,KEN.47,KEN.47.3,24,1,15.926586458333334
kenya,2014,2014,1.318524,35.61357,KEN.47,KEN.47.4,21,1,6.41426157142857
kenya,2014,2014,1.4046990000000004,35.68746199999999,KEN.47,KEN.47.4,15,1,7.509025000000003
kenya,2014,2014,1.1000200000000002,36.699215,KEN.37,KEN.37.3,20,0,27.758432200000005
kenya,2014,2014,1.0963129999999996,36.704228999999984,KEN.37,KEN.37.3,23,0,37.11844073913043
kenya,2014,2014,1.1098320000000006,36.70164599999999,KEN.37,KEN.37.3,24,0,38.527667875
kenya,2014,2014,1.1039859999999992,36.69256500000003,KEN.37,KEN.37.3,34,1,16.6318064117647
kenya,2014,2014,1.0742079999999998,36.71999300000002,KEN.37,KEN.37.3,22,0,34.16952654545455
kenya,2014,2014,1.0513030000000003,36.727227999999975,KEN.37,KEN.37.3,30,1,12.174205100000002
kenya,2014,2014,1.071623,36.71113400000001,KEN.37,KEN.37.3,20,1,34.30340845
kenya,2014,2014,1.1945580000000005,36.51416100000003,KEN.37,KEN.37.3,33,1,10.31591763636364
kenya,2014,2014,0.9726040000000004,36.94910200000002,KEN.37,KEN.37.2,23,1,6.076411826086956
kenya,2014,2014,1.278136,36.67058499999999,KEN.37,KEN.37.2,24,1,7.761231625000001
kenya,2014,2014,0.9967070000000005,36.690852999999976,KEN.37,KEN.37.3,25,1,15.52486384
kenya,2014,2014,0.7520659999999997,36.924678999999976,KEN.37,KEN.37.3,27,1,12.460666037037038
kenya,2014,2014,0.8363370000000002,36.82510000000001,KEN.37,KEN.37.3,24,1,10.576820041666666
kenya,2014,2014,1.0041520000000002,36.839894999999984,KEN.37,KEN.37.2,24,1,14.150776374999998
kenya,2014,2014,0.9402329999999997,36.51165100000002,KEN.37,KEN.37.3,22,1,8.809032181818182
kenya,2014,2014,0.971251,37.35093600000002,KEN.37,KEN.37.1,23,0,12.387933347826088
kenya,2014,2014,0.9697640000000004,37.32721500000002,KEN.37,KEN.37.1,25,0,34.98063772
kenya,2014,2014,1.0474989999999993,37.361626,KEN.37,KEN.37.1,30,1,12.608092433333336
kenya,2014,2014,0.9158849999999996,37.26093200000001,KEN.37,KEN.37.1,20,1,4.83482285
kenya,2014,2014,1.0893599999999994,37.217052,KEN.37,KEN.37.1,22,1,5.811168863636364
kenya,2014,2014,1.179216,37.148442,KEN.37,KEN.37.1,17,1,2.161975235294118
kenya,2014,2014,1.2706669999999998,37.350991000000015,KEN.37,KEN.37.1,23,1,6.790690608695654
kenya,2014,2014,0.7795729999999996,37.844197,KEN.37,KEN.37.1,20,1,7.854933600000002
kenya,2014,2014,0.6323819999999999,37.65091299999998,KEN.9,KEN.9.1,25,0,30.41034892
kenya,2014,2014,0.6506349999999997,37.43738499999998,KEN.37,KEN.37.1,24,1,8.479960375000001
kenya,2014,2014,1.7756870000000002,36.799764,KEN.37,KEN.37.2,14,0,25.4949475
kenya,2014,2014,1.792302999999999,36.792099,KEN.37,KEN.37.2,23,0,10.380532391304348
kenya,2014,2014,1.8005319999999994,36.86802,KEN.37,KEN.37.2,23,1,13.01450639130435
kenya,2014,2014,1.6430070000000003,37.157419,KEN.37,KEN.37.2,21,1,6.153597904761904
kenya,2014,2014,2.3645270000000007,36.76506500000002,KEN.37,KEN.37.2,23,1,9.917911000000002
kenya,2014,2014,2.222477,36.76162299999999,KEN.37,KEN.37.2,27,1,16.597152185185184
kenya,2014,2014,1.031911000000001,34.99245099999999,KEN.42,KEN.42.5,27,0,42.862267518518514
kenya,2014,2014,1.058197,35.03401599999998,KEN.42,KEN.42.4,27,0,34.80124833333333
kenya,2014,2014,1.0104520000000006,35.02894000000001,KEN.42,KEN.42.3,30,0,46.78453873333333
kenya,2014,2014,1.0196150000000006,35.063945,KEN.42,KEN.42.3,28,0,41.45765628571428
kenya,2014,2014,1.0273980000000007,34.972863999999994,KEN.42,KEN.42.5,31,0,32.518899451612896
kenya,2014,2014,1.0085139999999992,34.96386499999998,KEN.42,KEN.42.5,26,0,18.10366411538461
kenya,2014,2014,0.9736380000000002,34.95660799999999,KEN.42,KEN.42.3,25,0,41.84428896
kenya,2014,2014,1.0324400000000005,34.993302999999976,KEN.42,KEN.42.5,29,0,42.74372606896553
kenya,2014,2014,1.029719,34.98489700000002,KEN.42,KEN.42.5,29,0,34.60359124137931
kenya,2014,2014,1.033163000000001,34.987090999999985,KEN.42,KEN.42.5,31,0,36.50734441935485
kenya,2014,2014,0.954922,34.990361,KEN.42,KEN.42.3,26,1,36.36891484615384
kenya,2014,2014,0.967786,35.075361,KEN.42,KEN.42.3,34,1,31.61482338235293
kenya,2014,2014,0.879123,34.958442,KEN.42,KEN.42.3,30,1,32.02031266666666
kenya,2014,2014,0.8543340000000004,34.882884999999995,KEN.42,KEN.42.3,29,1,26.377080068965512
kenya,2014,2014,0.9109499999999998,34.92739900000001,KEN.42,KEN.42.3,25,1,31.146371280000007
kenya,2014,2014,0.8929849999999997,34.898411,KEN.42,KEN.42.3,29,0,28.6396078275862
kenya,2014,2014,0.8224930000000003,34.84144400000002,KEN.42,KEN.42.3,27,1,22.02768688888889
kenya,2014,2014,0.956844,34.84494399999998,KEN.42,KEN.42.5,26,1,20.02729957692308
kenya,2014,2014,0.890224,34.84215800000001,KEN.42,KEN.42.3,26,1,22.336344384615384
kenya,2014,2014,0.9270560000000002,35.31978800000001,KEN.42,KEN.42.1,25,1,18.9823452
kenya,2014,2014,0.9528719999999996,35.224861000000004,KEN.42,KEN.42.1,24,1,23.213475958333337
kenya,2014,2014,0.9933520000000003,35.31891900000002,KEN.42,KEN.42.1,25,1,20.17694768
kenya,2014,2014,1.0638369999999997,35.19277499999999,KEN.42,KEN.42.1,26,1,10.014228384615386
kenya,2014,2014,1.0030810000000006,35.166766000000024,KEN.42,KEN.42.1,26,1,33.74464365384615
kenya,2014,2014,1.178711,35.159264,KEN.42,KEN.42.1,26,1,22.473085461538457
kenya,2014,2014,1.056414,35.112085999999984,KEN.42,KEN.42.1,24,1,27.37067220833333
kenya,2014,2014,1.1789260000000004,34.817011999999984,KEN.42,KEN.42.2,23,1,14.279966565217393
kenya,2014,2014,0.9911160000000004,34.84171200000002,KEN.42,KEN.42.5,24,1,16.975193625
kenya,2014,2014,1.1153569999999997,34.813048999999985,KEN.42,KEN.42.2,25,1,13.03799576
kenya,2014,2014,1.1793620000000005,35.01434199999998,KEN.42,KEN.42.4,25,1,21.15588540000001
kenya,2014,2014,1.2045260000000002,34.87500599999999,KEN.42,KEN.42.2,20,1,25.812370500000004
kenya,2014,2014,1.108905,34.97097800000003,KEN.42,KEN.42.6,32,1,24.12256618749999
kenya,2014,2014,1.1040339999999995,34.991218,KEN.42,KEN.42.4,25,1,15.946735959999998
